planner_key,algo,scenario_family,episodes,success_mean,collisions_mean,ped_collision_count_mean,obstacle_collision_count_mean,total_collision_count_mean,near_misses_mean,time_to_goal_norm_mean,path_efficiency_mean,comfort_exposure_mean,jerk_mean,snqi_mean
social_force,social_force,narrow_doorway,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,,'-1.1440
social_force,social_force,narrow_hallway,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0200,,'-0.8716
social_force,social_force,overtaking,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.9403,0.0375,,'-1.1040
social_force,social_force,parallel_traffic,3,0.0000,0.0000,0.0000,0.0000,0.0000,14.3333,1.0000,1.0000,0.0712,,'-1.0053
social_force,social_force,pedestrian_obstruction,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,,'-0.7571
social_force,social_force,pedestrian_overtaking,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0767,,'-0.7887
social_force,social_force,perpendicular_traffic,3,0.0000,0.3333,0.0000,0.0000,0.0000,7.0000,1.0000,1.0000,0.0101,,'-1.0550
social_force,social_force,robot_crowding,3,0.0000,1.0000,0.0000,0.0000,0.0000,11.0000,1.0000,1.0000,0.2366,,'-0.3734
social_force,social_force,robot_overtaking,3,0.0000,1.0000,0.0000,0.0000,0.0000,7.0000,1.0000,1.0000,0.0705,,'-0.8347
social_force,social_force,t_intersection,6,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.0425,,'-0.9943
socnav_sampling,socnav_sampling,accompanying_peer,3,0.0000,0.3333,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0141,,'-0.0974
socnav_sampling,socnav_sampling,blind_corner,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,,'-0.0949
socnav_sampling,socnav_sampling,bottleneck,12,0.0000,0.6667,0.0000,0.0000,0.0000,6.5000,1.0000,0.9597,0.0076,,'-0.2726
socnav_sampling,socnav_sampling,circular_crossing,3,0.6667,0.3333,0.0000,0.0000,0.0000,0.6667,0.7367,0.9907,0.1948,,'-0.0222
socnav_sampling,socnav_sampling,cross_trap,9,0.0000,0.8889,0.0000,0.0000,0.0000,0.8889,1.0000,1.0000,0.0811,,'-0.1649
socnav_sampling,socnav_sampling,crossing,3,0.0000,0.6667,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.0137,,'-0.1195
socnav_sampling,socnav_sampling,crowd_navigation,3,0.0000,0.6667,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0885,,'-0.2123
socnav_sampling,socnav_sampling,doorway,9,0.0000,1.0000,0.0000,0.0000,0.0000,1.6667,1.0000,1.0000,0.0141,,'-0.1908
socnav_sampling,socnav_sampling,down_path,3,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,,'-0.0949
socnav_sampling,socnav_sampling,entering_elevator,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4367,1.0000,0.0000,,0.1490
socnav_sampling,socnav_sampling,entering_room,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7400,1.0000,0.0000,,0.1202
socnav_sampling,socnav_sampling,exiting_elevator,3,0.0000,1.0000,0.0000,0.0000,0.0000,2.0000,1.0000,1.0000,0.0194,,'-0.1278
socnav_sampling,socnav_sampling,exiting_room,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8267,1.0000,0.0000,,0.1120
socnav_sampling,socnav_sampling,following_human,3,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0205,,'-0.1022
socnav_sampling,socnav_sampling,frontal_approach,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,,'-0.0949
socnav_sampling,socnav_sampling,group_crossing,9,0.5556,0.4444,0.0000,0.0000,0.0000,0.7778,0.9167,1.0000,0.0234,,'-0.0231
socnav_sampling,socnav_sampling,head_on_corridor,6,0.0000,0.5000,0.0000,0.0000,0.0000,1.5000,1.0000,1.0000,0.0260,,'-0.1410
socnav_sampling,socnav_sampling,intersection_no_gesture,3,0.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.9967,1.0000,0.0000,,'-0.0311
socnav_sampling,socnav_sampling,intersection_proceed,3,0.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.9967,1.0000,0.0000,,'-0.0311
socnav_sampling,socnav_sampling,intersection_wait,3,0.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.9967,1.0000,0.0000,,'-0.0311
socnav_sampling,socnav_sampling,join_group,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5933,1.0000,0.0000,,0.1256
socnav_sampling,socnav_sampling,leading_human,3,0.0000,0.3333,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0130,,'-0.0972
socnav_sampling,socnav_sampling,leave_group,3,1.0000,0.0000,0.0000,0.0000,0.0000,3.3333,0.6633,0.9040,0.0000,,'-0.0795
socnav_sampling,socnav_sampling,merging,6,0.0000,1.0000,0.0000,0.0000,0.0000,1.3333,1.0000,1.0000,0.0538,,'-0.1732
socnav_sampling,socnav_sampling,narrow_doorway,3,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,,'-0.0949
socnav_sampling,socnav_sampling,narrow_hallway,3,0.0000,1.0000,0.0000,0.0000,0.0000,2.0000,1.0000,1.0000,0.0323,,'-0.1324
socnav_sampling,socnav_sampling,overtaking,6,0.0000,0.1667,0.0000,0.0000,0.0000,3.0000,1.0000,1.0000,0.0366,,'-0.2984
socnav_sampling,socnav_sampling,parallel_traffic,3,0.0000,0.6667,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.1368,,'-0.2642
socnav_sampling,socnav_sampling,pedestrian_obstruction,3,0.0000,0.3333,0.0000,0.0000,0.0000,2.0000,1.0000,1.0000,0.0100,,'-0.1265
socnav_sampling,socnav_sampling,pedestrian_overtaking,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0800,,'-0.1192
socnav_sampling,socnav_sampling,perpendicular_traffic,3,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.0421,,'-0.1764
socnav_sampling,socnav_sampling,robot_crowding,3,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.8710,0.2634,,'-0.6023
socnav_sampling,socnav_sampling,robot_overtaking,3,0.0000,0.3333,0.0000,0.0000,0.0000,8.6667,1.0000,1.0000,0.0479,,'-0.2336
socnav_sampling,socnav_sampling,t_intersection,6,0.0000,0.3333,0.0000,0.0000,0.0000,0.6667,1.0000,1.0000,0.0432,,'-0.1835
